video_Id,comment,label,,
aJAL0ESbABw,je cherche mon air tag,0,,
aJAL0ESbABw,Est-ce qu’il serait compatible avec mon Iphone XR?! Merci,1,,
aJAL0ESbABw,Comment on fait si on perd son téléphone? Comment on fait si on vole ton air tag?!,0,,
aJAL0ESbABw,Donc du coup pas possible pour utiliser comme tracker GPS ?,0,,
aJAL0ESbABw,"Salut JB apparemment tu vas nous refaire une vidéo sur les  air tag parce-que les gens ont vraiment des questions sur ce traqueur. Entre mode perdu et mode normal ,et si on le laisse sur un objet pendant quelque heures/ jours exprès. Bref il y'a quelque précision à faire.Merci",1,,
aJAL0ESbABw,Cool tu pourras te faire piqué ton air tag sur ta valise.,0,,
aJAL0ESbABw,Avec mon iPhone SE deuxième génération j’aurais facile aussi de localiser ?,0,,
aJAL0ESbABw,"Je suis très Apple, je suis ultra multi produits, mais là je ne comprends pas l’utilité de cet objet. Je ne perds jamais mes affaires, mais si ça arrive un jour, « localiser » marche tres bien.",1,,
aJAL0ESbABw,Un accessoire à 70 € c'est du Apple tout craché,0,,
aJAL0ESbABw,et il a moi qui veut le mettre sur mon chat,0,,
aJAL0ESbABw,"Bonjour, quel est la portée des Apple AirTag ? 
Son concurrent Tile Pro il est donné pour 120 mètres. Et Samsung Smart Tag lui aussi il est donné pour 120 mètres .",1,,
aJAL0ESbABw,Existe-t-il des sites pour avoir les portes clés compatibles AirTag moins chère ? Et le pack de 4 AirTag sont-ils reliés entre eux? Je pensais prendre les 4 et en donner 2 à des amis.,1,,
aJAL0ESbABw,Pigeon,0,,
aJAL0ESbABw,Une petite manucure s’impose   sinon belle vidéo comme d’hab,0,,
aJAL0ESbABw,Si je me fais voler un vélo pourrais je le retrouver avec les airs tags ?,1,,
aJAL0ESbABw,"J'ai une question, Ducoup si on mets un airtag a l'intérieur du siège d'une moto, est ce que ça serait une bonne idée en cas de vol pour la localiser ? Car si le mode perdu s'active je comprends pas comment c'est possible",1,,
aJAL0ESbABw,"5:25 ""Samsung ne le fais pas"" Ah bon ? depuis quand Quand ? le SmartTag est à porté proche de téléphone SmartThings utilise la Caméra et d'autres capteur pour montrer où se trouve le SmartTag sinon à distance éloigné ce sera la localisation sur le plan toujours dans SmartThings
https://www.youtube.com/watch?v=GNRFA1kvDcg",1,,
aJAL0ESbABw,"Je n'y vois aucun intérêt, à part pour les têtes en l'air lol 
Cher pour pas grand chose au final",0,,
aJAL0ESbABw,Du coup ça sert à rien ...,0,,
aJAL0ESbABw,Pour accrocher à la télécommande,0,,
aJAL0ESbABw,"Bonjour. Est-il possible de le mettre dans un véhicule, et l’utiliser comme un tracker en cas de vol ?",1,,
aJAL0ESbABw,"C'est une excellente idée pour retrouver des objets, mais ma foi rien de bien innovant.. ça existe depuis longtemps.",0,,
aJAL0ESbABw,Bonjour et aux niveaux de l étanchéité vous avez des info ? Merci,0,,
aJAL0ESbABw,Un seul mot : flippant,0,,
aJAL0ESbABw,Ça reste un peu cher quand même,0,,
aalx_DKi0E8,Ou carrément une tv complète qui intégrer le tous avec la qualité Apple,1,,
aalx_DKi0E8,"Bonjour, 
J’avais une petite question à propos de ce boîtier (Apple Tv) j’ai une tv (Lg) qui est vraiment très loin d’être à la pointe de la technologie mais elle me permet tout de même de regardé YouTube et Netflix, grâce à des applications déjà téléchargée mais l’interface n’est vraiment pas folle.
Est-ce que ma tv (Smart) pourrait aller avec ce boîtier (Apple Tv) 
Parce que j’imagine qu’une tv trop vielle ne prendrais pas en compte cet technologie…",1,,
aalx_DKi0E8,"Donc avec notre identifiant Apple , nos données viendront sur l’Apple TV ? Comme les photos et vidéos",1,,
aalx_DKi0E8,"Bonjour Hawaï, une question   : peut on via airplay se servir de apple TV pour faire du poste TV  une extension du MacBook air / moniteur externe / second moniteur ? Ou juste faire un « miroir «? Merci",1,,
aalx_DKi0E8,Est ce que les nouvelles télécommandes vont sur les anciennes version de l’Apple TV,0,,
aalx_DKi0E8,Obligé d'avoir un téléviseur on peut pas l'utiliser avec un écran ?,0,,
aalx_DKi0E8,La PS5 peut très bien faire office de plateforme VOD et elle embarque les ttes dernière tech en matière multimédia…un gadget pr fanboy d’apple pr moi,0,,
aalx_DKi0E8,T absolument géniale grâce à toi je me la suis commandé,0,,
aalx_DKi0E8,"Fais nous un test du service Apple Arcade et du cloud gaming avec l’Apple TV 4K 2021 stp  ( des gens avec et sans manette ainsi que volant compatible ) , ça peut être fun et on pourra voir les possibilités et peut être envisager une Apple TV comme console de salon",1,,
aalx_DKi0E8,Entre celle-ci ( génération 5  ) et celle d’avant avec la manette tout noir et un pavé tactile ( génération 4 ) à part la puce qui passe de A10X à A12 Bionic ses tu assez notable comme déférence,1,,
aalx_DKi0E8,"J'entends souvent ""Au consommateur"". Dire ""Au client"" ou même ""A l'utilisateur"" c'est peut être plus élégant. Je sais pas.",0,,
aalx_DKi0E8,Comment on fait pour voir sont profil ? c'est quoi la manip sur la télécommande de l'Apple TV,1,,
aalx_DKi0E8,surement une question un peu bête mais est ce que cela peut remplacer un décodeur tv (possiblement fourni avec un opérateur internet)? Est ce que l'on a accès aux chaines tv normales avec?,0,,
aalx_DKi0E8,salut je m'interroge il n'y a pas la TNT et est ce que l'on  peux lire les films en DTS merci,0,,
aalx_DKi0E8,Petite question > l’Apple TV fonctionne t elle correctement en wifi 6 ?,1,,
aalx_DKi0E8,Salut peux-tu m’aider svp! J’arrive pas à aller sur web sur mon appelle tv est-ce que c’est possible. A part ça belle vidéo,0,,
aalx_DKi0E8,"Ça me fait rire cette façon de prononcer Apple TV, soit tu dis épaule Tivi soit apeule tévé",0,,
aalx_DKi0E8,Impressionnant. Ce tout petit boîtier et cette télécommande sont juste incroyable. Moi je l’ai achèterai. Cette vidéo m’a aider .,1,,
aalx_DKi0E8,On est quand même d'accord qu'il n'y a aucun intérêt d'avoir ça quand t'as déjà une TV connectée. Ah si pardon... y'a des fonds d'écrans animés qui valent vraiment le prix désolé (et c'est hyper économe de laisser sa TV tourner alors qu'on ne l'utilise pas).,0,,
aalx_DKi0E8,"coucou quelqu'un pourrait me dire ou acheter sa télé LG , ou si vous avez un lien je prend",0,,
aalx_DKi0E8,Est ce que utiliser un casque Bluetooth qui n’est pas apple ce fait détecter rapidement ?,0,,
aalx_DKi0E8,salut es ce que Apple TV la plupart des chose  dessus et en anglais un peut  comme Netflix ???,0,,
aalx_DKi0E8,Pourquoi pas,0,,
aalx_DKi0E8,bonsoir je vais l'acquérir via free box ai je bien fais (sachant que jai iphone ipad.. ),0,,
aalx_DKi0E8,Très bonne vidéo mais bof bof pour le produit.,0,,
aalx_DKi0E8,"Très clair, très précis... j'ai tout compris sur appleTV!",0,,
aalx_DKi0E8,Mais ça ne sert tellement à rien cette Apple TV   . On finit de toute manière que sur Netflix et YouTube,0,,
aalx_DKi0E8,Peux-t-on utiliser facilement des IPTV via l’Apple TV ? C’est bientôt la date d’anniversaire de mon abonnement et pour le renouvellement je me pose la question de switcher sur une Apple TV avec le même contenu,1,,
aalx_DKi0E8,Je vien dans pendre 1 pck sur ma tv samsung y'a pas beaucoup d'app,1,,
aalx_DKi0E8,Mdr le prochain Apple tv s’appellera : Apple tv 8k M1,0,,
aalx_DKi0E8,Twitch est disponible sur l’Apple TV ?,1,,
aalx_DKi0E8,Bonjour quelqu’un pourrait avoir la ref de sa télévision le nom l’année svp,0,,
aalx_DKi0E8,"même si c'est un bon produit, ce serait bien de ne pas parler que des qualités, pour un test complet ce serait pas mal de parler des défauts de ce boîtier surtout sur la partie son. Car faudrait pas oublié qu'il ne prends pas en charge certains formats de son comme le DTS X ou DTS neural X, et que tous les formats sont compressé car il manque toujours le support de l’audio passthrough ce qui est fort dommage quand on a un home cinéma.",1,,
aalx_DKi0E8,Sinon ya la fire stick TV...,1,,
aalx_DKi0E8,"Slt, est ce que c’est utile de prendre l’Apple TV 4K si mon téléviseur est en résolution HD ?",1,,
aalx_DKi0E8,Ou tu trouves tout cette argent,0,,
aalx_DKi0E8,Bonjour j'ai une question si je suis pas du tout Apple esque j'ai un intérêt à prendre cette Appletv ?,0,,
aalx_DKi0E8,C’est quoi ta tv ?,0,,
aalx_DKi0E8,Oh t'as la ps5,0,,
aalx_DKi0E8,Bonjour nexflix ect il fau déjà un abonnement je suis pose pour en profiter ?,0,,
aalx_DKi0E8,Salut JB j’avais une question ma connections internet va mettre du temps à revenir. Je voulais donc savoir si sur l’Apple TV on peut faire un partage de connexion avec un iPhone merci d’avance ton contenu et géniale,0,,
aalx_DKi0E8,Moi je me demande pourquoi la pomme ne fait pas tout simplement une télé...,0,,
aalx_DKi0E8,JB ayant déjà une LG CX est ce que cette Apple TV 4K apporterait vraiment qqch ou c’est gadget,1,,
aalx_DKi0E8,Peut on avoir une Apple TV sur Android,1,,
aalx_DKi0E8,Savez vous s’il est ou sera possible de connecter une barre de son type sonos avec les homepods mini ?,1,,
aalx_DKi0E8,Quelqu'un sait il pourquoi sur l'apple tv contrairement à l'iphone ou google tv il est impossible de contrôler le direct via retour arrière avec la flèche gauche pendant une émission ?,1,,
aalx_DKi0E8,"les personnes agées avaient beaucoup de mal avec l'ancienne telecommande trop sensible
c'est mieux pour elles ,c'est du vécu je suis installateur tv home cinema.",1,,
aalx_DKi0E8,C’est intéressant si tu as un grand écran qui n’est pas une smart tv,1,,
aalx_DKi0E8,Rép svp on peut regarder la télé ou pas,0,,
aalx_DKi0E8,"J’ai la version 2017 comme décodeur principal avec Canal+, celle ci m a l air top. Je vais faire 1 échange c est sûr",0,,
aalx_DKi0E8,Les ptits indispensables de Bigflo & Oli qui font plaisir,0,,
aalx_DKi0E8,Peut on avoir la HDR en 60fps avec HDMI 2.0 ?,1,,
aalx_DKi0E8,"Aucun test de la TV4k ne parle du son. Sur le site d'Apple il est mentionné que la box gère les Dts, DD et autres, mais de quelle manière ? Je suis curieux de savoir si la sortie Hdmi sort du beatstream ou du pcm, car avec des MKVs stockés sur un nas, ce serait bien de conservé le son numérique tel quel. En gros, savoir si la box laisse le soin aux amplis Hc de décoder les flux audio-numériques ou si elle reformate le son en analogique, et dans ce cas, mon ampli Hc ne sert strictement á rien. Est-ce que ça peut se configurer dans les réglages ?",1,,
aalx_DKi0E8,"Petite question. Je regarde sur une sony 2021 4K HDR UHD rmc sport my canal etc... et j’aimerai savoir si, en live my canal et RMC sport sera en 4K ou ça sera exactement comme la smart tv (l’os de base de Sony) ??",1,,
aalx_DKi0E8,Bon l’outil d’étalonnage de couleur ça marche sur la version précédente aussi et la nouvelle télécommande est compatible aussi… aucun intérêt,0,,
aalx_DKi0E8,Super vidéo juste pour savoir c’est compatible Philips hue ?,0,,
aalx_DKi0E8,"l'Apple TV a son intérêt dans le sens que si l'on achète des films sur iTunes pour profiter notamment de films en dolby vision et Atmos et pour les personnes possédant ces technologies bien-sûr.
l'Apple TV n'a pas été créé simplement pour avoir une interface sympa mais pour bénéficier en haute qualité audio et vidéo d'applications de streaming comme Netflix, Disney+  en qualité maximal ... Ce que les box ou les TV connectés ne font pas toutes...",1,,
aalx_DKi0E8,Salut JB j'ai vu ton test la dernière remote est bien mieux que celle qui était avant ?,0,,
aalx_DKi0E8,"moi je dois garder ma apple TV HD, ma télé 4K n'est pas compatible HDR, et Dolby Vision, j'ai essayé L'apple TV 2021 mais je ne pouvais lire très peu de contenu, j'avais des messages d'alertes comme , le contenu requiert le procédé HDCP (1009k) ou la connexion HDMI rencontre des difficulté pour se stabiliser.",0,,
aalx_DKi0E8,Smalto,0,,
aalx_DKi0E8,"Super review ! Ok pour la connection d’un produit AirPod, mais peut on y connecter un autre casque Bluetooth (Bose QC35 par exemple) ?",1,,
aalx_DKi0E8,"J'ai du mal a comprendre l'utilité d'une apple tv... Si quelqu'un a des réponses je suis preneur je possède une lg cx et je ne vois pas se que l'apple tv mapportera de plus, j'ai déjà tout sur webos",0,,
aalx_DKi0E8,"L'Apple TV a juste un son en 24 bits 48khz lorsque même un vieux blu-ray comme Akira avait un son en 24 bits 192khz... Donc même la nouvelle Apple TV, niveau son c'est vraiment de la merde !",0,,
aalx_DKi0E8,"La vidéo était nette et précise et t’as super bien expliqué le principe!
J’ai reçu mon apple tv 2021, je dois passer la chercher. J’ai pas une TV 4K donc j’ai juste pris la nouvelle version sans 4K. Je sais pas si j’ai bien fait  ",1,,
aalx_DKi0E8,"LA BARRE DE SON AVEC APPLE TV ET CAM, CA SERAIT LE TOP",0,,
qXAIvg063SE,"Le design ne fait pas débat pour moi ! Il habille n’importe quel environnement. Autant le vert est habituellement ce que je préfère, là le jaune est époustouflant ! Je vais me laisser tenter par mon premier iMac pour Noël.
Mon temps d’écran et de travail va augmenter juste du fait de l’avoir dans mon salon  
Je suis nouveau sur ta chaîne j’aime bcp !! ;)",0,,
qXAIvg063SE,j'ai acheté ce  iMac en août est franchement je regrette pas j'ai définitivement quittée Android et je le regrette pas,1,,
qXAIvg063SE,J’hésite entre cette IMac et le prochain MacBook Pro,1,,
qXAIvg063SE,Salutt j'ai le meme Imac mais j'arrive pas a instaler des jeux jeux sa fait des moi que je ressaye tu peut fait un tuto stp le jeu (Roblox),0,,
qXAIvg063SE,"Je le trouve tellement moche. J'irai voir à la fnac mais comme tu dis dans ta vidéo, soit on aime, soit on aime pas. 
J'irai faire un tour à la fnac. Merci pour la vidéo",0,,
qXAIvg063SE,12 mn 22s le temps pour mon Mac OS Big Sur pour se connecter au réseau ....j'ai connu des produits Apple beaucoup plus réactif. Apple fabrique maintenant de la quincaillerie. Je passe au PC .,0,,
qXAIvg063SE,"Hello ! J’avais besoin d’un conseil ! 

Je possède actuellement un MacBook Pro 2019 ( prix d’entré de game ). Je vais faire mes études dans un nouvel appartement et je souhaite transformer mon MacBook en ordi de bureau. 
Est ce suffisant ou vaut t’il mieux investir en plus dans ce Mac ? 

Merci",1,,
qXAIvg063SE,Vraiment pas pour moi car pas assez de ports et pas assez de mémoire; On ne peux pas ajouter de mémoire car je tourne avec 40 go de mémoire. Et puis je cherche un stockage de 4to.Mon Imac de 2to est déjà plein. Bref peu d'intérêt pour moi. Je veux pouvoir ajouter de la mémoire qui coute bien moins chère quand on l'achète ailleurs,0,,
qXAIvg063SE,Ennuyeux! Il (TheiCollection) ne répond à rien!,0,,
qXAIvg063SE,"rien que pour l'ecran 24''  je décline , j'ai un 27""  serieux  j'attend  on espére",0,,
qXAIvg063SE,On dirait Trudeau quand il parle.,0,,
qXAIvg063SE,"Alors quand tu dit que le désigne à évolué issou il est fais pour faire comme l'imac g3 de 1999 de toutes les couleurs, mais en vrai cela reste quand même un produit réussi et l'idée du M1 n'est pas mauvaise mais toujours un prix excessifs",1,,
qXAIvg063SE,"Quand on le voit en vrai, on a l'impression juste d'une grande tablette sobre avec un câble sur un pied minimaliste, avec un clavier compact minimaliste.
Perso je trouve ça excellent. L'objet réduit au maximum pour laisser place à la fonction.",0,,
qXAIvg063SE,Il ressemble à mon tableau   le fond la forme et sans le logo pomme = étoile,0,,
qXAIvg063SE,11 min de pub pour l’iMac M1 2021…,1,,
qXAIvg063SE,"Personne n'est parfait mais quel ridicule tu fais avec ""le parent 1 et le parent 2""",0,,
qXAIvg063SE,La façade blanche c’est non :(,0,,
qXAIvg063SE,La version 27 pouce peut être en fin d’année ou l’année prochaine ?,1,,
qXAIvg063SE,J'ai rien appris,0,,
qXAIvg063SE,Pour un garçon de 13 ans qui veut travailler c’est quoi le mieux entre l’iMac et le mac book pro,1,,
qXAIvg063SE,J’y connais rien en iMac mais en gros y’a pas d unité centrale c’est bien ça ? Donc pas de lecteur cd par exemple,1,,
qXAIvg063SE,"Merci beaucoup pour tes vidéos JB

Tu peux passer chez ton ami JOJOL pour admirer les autres couleurs de iMac   M1",1,,
qXAIvg063SE,"2 gros bémols quand même :
8G de Ram unifiée c’est pas assez tourné vers le futur c’est dommage, quant aux 258Go... no comment, on se croirait en 2010.
Pour le reste, il est sans doute bien.",1,,
qXAIvg063SE,"bonjour et merci pour cette présentation, mais j'ai une grosse interrogation. est il possible sur cet imac de brancher un 2e écran   via cable usbc/hdmi ?",1,,
qXAIvg063SE,"Salut JB super vidéo mais je voudrais te demander, j’ai un HD externe 2To en usbA que me conseillerais tu comme hub thunderbold 4 pour mettre sur ce superbe IMac stp ? Merci pour ta réponse",1,,
qXAIvg063SE,Bah non... Le prix est débile et ça vaut pas un bon pc avec une bonne carte graphique et un bon processeur. Mais bon... Question de goûts et d'habitudes. Et de gâcher sa thune.,0,,
qXAIvg063SE,Bonjour super vidéo . Est-ce facile de transmettre les données de votre ancien mac ( 2013 ) sur le nouveau ? Merci de votre réponse,1,,
qXAIvg063SE,"Tu commences bien, tu dis Définition, mais après tu retombes dans le pièce de l'anglicisme.
Je chipote.

4k / 5k = Définition ou en anglais « resolution »
350ppp = Résolution

:)",1,,
qXAIvg063SE,Bienvenue aux mac jetables,0,,
qXAIvg063SE,En jaune il claque !,0,,
qXAIvg063SE,Tu défends trop apple,0,,
qXAIvg063SE,je pense que on peut pas plus erte pro apple tous ce quil y a pas c genial et tous les truc en plus c genial,0,,
qXAIvg063SE,je l'ai tester au centre commercial mais je trouve qu'il est vachement grand et en plus la qualiter mon dieu!! continue comme ca mec !!,0,,
qXAIvg063SE,"""Despite leaving the company in 2019, Apple's former chief design officer, Jony Ive, helped design the new 24-inch iMac, according to an excerpt from Wired's review of the new desktop computer."" MacRumors",0,,
qXAIvg063SE,Va voire Jojol il a tous les iMacs ce chanceux xD,0,,
qXAIvg063SE,devrait-on,0,,
qXAIvg063SE,"JB quelle progression dans la qualité depuis tes début il y a je ne sais plus combien d’années, toujours très propre et contenu de plus en plus précis.
Un bonheur à regarder. Merci à toi pour ce que tu offres.
Des idées de live twitch ?  ",0,,
qXAIvg063SE,"Super test, j'ai commandé cette machine ! En version bleue :-) Un commentaire tout de même : les macs M1 sortent de veille instantanément, mais ne démarrent pas instantanément. Après le ""gong"" mon MacBook Air M1 met bien 10 secondes pour afficher l'écran d'ouverture de session. Du coup je ne vois pas la différence avec mon ancien iMac 27 pouces avec SSD.",1,,
qXAIvg063SE,"Mon dieu, un PC pour pigeons",0,,
qXAIvg063SE,"Dis moi le touch id est dispo avec l’iMac premier prix a 1400? J’ai pas comprit sur le site Apple , merci",1,,
qXAIvg063SE,Cette fois ils se sont plantés sur le design le bord blanc devait être de la même couleur que l ordi ! Pour le reste c’est parfait,0,,
qXAIvg063SE,Jpp on dirait des aspirateurs les premiers iMac,1,,
qXAIvg063SE,Il me fait envie cet iMac ! En meme temps un MacBook Air + un écran externe c’est quand meme plus polyvalent.,1,,
qXAIvg063SE,Salut ! Tu sais si je peux y brancher mes deux écrans LG ?,0,,
qXAIvg063SE,Dommage que l'on peut pas brancher une ps5 dessus pas de branchement hdmi derrière pour ça j'ai pris le mac mini  m1 brancher sur un écran oled lg double hdmi derrière brancher le mac mini et la ps5 et hop c'est le top,0,,
qXAIvg063SE,neural engine pas enjaïne,0,,
qXAIvg063SE,on est combien à préférer un iMac plus épais de quelques mm mais un design sans bezel ? aucun intérêt de faire une telle finesse sur un iMac.,1,,
qXAIvg063SE,Quels sont les différences entre l’IMac 24 pouce et l’IMac 27 pouces?,1,,
qXAIvg063SE,mac mini + borderless display = best solution,0,,
qXAIvg063SE,Je sais pas quelle couleur prendre ..,0,,
qXAIvg063SE,"Très sympa le bracelet de même couleur que l’iMac  
Est-ce que la M1 est équivalente à un intel core i7 ou i9 en terme de puissance ?",1,,
qXAIvg063SE,J’adore tes vidéos JB mais il commence à y avoir un peu trop de pubs quand même,1,,
qXAIvg063SE,Tu es un plouc et tu fais des vidéos sur des produits de ploucs !,0,,
qXAIvg063SE,"Salut JB. Présentation au top comme d’habitude. J’ai juste une petite question concernant le clavier avec la Touch ID. Est ce vraiment nécessaire ou pas?
Car il y a 200€ de différence quand même . 
 ",1,,
qXAIvg063SE,"Autant le design je fais partie des sceptiques à cause du menton et des couleurs, surtout que je reste convaincu que c’est plus agréable d’avoir une façade avec un menton moins grand et en contrepartie une plus grande épaisseur mais par contre pour le prix on peut vraiment pas dire que c’est cher. Rien qu’un écran 4K il fait compter dans les 400-500€, on ajoute les périphériques, ça fait presque 200€ et après pour le reste on en a pour notre argent, sans oublier la partie logiciel qui est indéniablement de qualité",1,,
qXAIvg063SE,Je suis pas fan des couleurs,0,,
qXAIvg063SE,"face a à mon PC montée par mes soins c'est une daube^^ , pour moins de 2500€ actuellement trouve moi un pc apple avec R7 3700X / CG RX 6900XT 16Go /Alim seasonic platinum/ Aio avec rad de 360mm / 1To SSD, 6 TO HDD 32 Go de ram 3200 mhz, etc ... C'est une bouze ton mac ^^ si le design s'a te fait bander, tu peux faire des truc bien plus bandant en montant ton pc mdr !!",1,,
qXAIvg063SE,Le contour blanc de l’écran c’est horrible c’est dommage sinon super produit polyvalent,0,,
qXAIvg063SE,"Salut ! 
Peux-tu arrêter  de regarder tes superbes engins avec l'oeil d'un mec qui les récupère via directement Apple? ??... Non car à un moment ça se voit !...
POURQUOI NE PAS DIRE À TES FOLLOWERS :
- ""1500€ pour une bécane avec 256 de dd  n'est-ce pas un peu cher payé pour en faire...RIEN""
- ""1500€ pour deux pauvres minables ports et les deux autres en plus c'est 100€ chacun...""
*""1700€ pour tous les ports MAIS SEULEMENT et toujours 256 de DD""
-""pas un seul slot pour vos SD card quoique vous payez...apple oublie que tous n'ont pas un iphone 12 plus mais juste une camera/ apn/drone...ne serait-ce pas aussi pour eux une tentative d'empêcher le consommateur d'upgrader ses capacités ?...""
-""si vous voulez du jaune c'est 200€ de plus que le prix plancher""
-""si vous désirez commencer à monter vos vidéos comptez 1900€""...
bref pourquoi tu ne dis pas qu'Apple essaye tout pour nous imposer aussi d'acheter du cloud (et en même temps nos données ) en bridant le consommateur avec ses ssd de 256 go qui, n'oublions pas est bien plus fragile et moins durable qu'un dd à plateau..et je ne parle pas des réparations... 
Bien sur c'est génial le M1 mais informe aussi tes followers et éventuellement tes futurs acheteurs que tu fais rêver, de ces ""petites contraintes"" propres aux nouveaux canevas de l'équipe marketing d'apple...

Merci

Et pour tes fans et ceux d'apple je suis un mac user depuis 10 ans et je sais de quoi je parle",1,,
qXAIvg063SE,"J'ai vraiment l'impression que pour la puce M1 il faut absolument préciser le fait qu'il y ait 16 coeurs de Neural Engine. Genre c'est comme si le fait de dire ça, ça accentuait le truc encore plus ""ouf"" de la puce et sa puissance xD
Tout le monde ne sait pas que ça sert pour l'intelligence artificielle et pour le grand public franchement je pense que c'est un peu useless donc préciser un peu plus de trucs sur cette partie du processeur serait bien (mais bon faudra aussi préciser POURQUOI il faudrait ça dans un iMac grand public sachant que bah c'est pas professionnel)",1,,
qXAIvg063SE,Super video.  Ceux qui sont en manque du logo a l'avant vous pouvez utiliser vos autocollants à la place :D,0,,
qXAIvg063SE,aller je craque je m abonne !,0,,
qXAIvg063SE,"trop cher pour rien du tout, avec 1800 euros t'as un pc de fou comparé a un imac",0,,
qXAIvg063SE,"En ce qui me concerne c'est d'la merde. J'avais acheté un mac mini et 
ben très déçu, à en croire tout ses charlatants qui trône sur Youtube, 
la puce M1 c'est magnifique, c'est ceci c'est cela, ben non désolé !!! 
Impossible d'avoir le second écran sans à chaque fois débranché puis 
rebranché le câble HDMI, plein d'applications qui trainent encore la 
patte, le système Apple est de plus en plus hermétique et s'isole de de 
lui même, bref une catastrophe. Je suis retourné sous PC ou le mot 
performance n'est pas galvaudé comme pour les Apple, une marque qui se 
fait de l'argent sur notre dos pour des utilisateurs de traitement de 
texte qui ne nécessite pas de puissance. Ce n'est ni sérieux ni digne 
des Youtubeurs qui nous vantent ces produits contre une ristourne 
d'Apple... à fuir",1,,
qXAIvg063SE,"Putain mais tu rapporte où au processeur, certe c'est un peu grace à cela mais la vitesse de lancement est surtout grace au ssd",0,,
fGhcj-trQSA,Je vais me prendre le s21 ultra pour Noël,0,,
fGhcj-trQSA,Je vais commander le s20 ultra deja pour le prix il es moins cher et je suit beaucoup vos vidéo,0,,
fGhcj-trQSA,Qu elle et le meilleur du coup ?,0,,
fGhcj-trQSA,"Le mien est la version snapdragon plus performant que l'exynos, ce que vous avez oublié de mentionner.",0,,
fGhcj-trQSA,t es le meilleur JB,0,,
fGhcj-trQSA,"Vous nous cassez les couilles avec le 120htz, 8k... c'est tellement inutile.",0,,
fGhcj-trQSA,Salut j’ai un problème avec mon note 20ultra j’ai roote et par là suis j’ai voulu deroote et là j’ai perdu le réseau sa ne prend plus le réseau aide moi svp.,0,,
fGhcj-trQSA,bizzard moi j'ai vue une énorme différence entre le s20 ultra vs le s21 ultra la batterie du s20 ultra tien moin bien que le s21 ultra ! j'aimerais voir une comparaise entre le s21 ultra vs note 20 ultra !,1,,
fGhcj-trQSA,L'écran de mon vieux note 9 est fêlée. Arrête de me donner envie de dépenser des sous la,0,,
fGhcj-trQSA,je t'aime,0,,
fGhcj-trQSA,"Super vidéo @TheiCollection ! 
Mais comme je vais le faire pour tous les testeurs... Je souhaiterais que des vidéos soient faites 1 an après pour montrer l'évolution d'un smartphone ultra premium par rapport à toutes les mises à jour et l'expérience logicielle. 

Ce serait très profitable à des consommateurs qui peuvent trouver judicieux d'acheter un flagship une fois que son prix a baissé un peu et pas à sa sortie où souvent il n'est pas très bien optimisé surtout dans le cas des Android...

Merci de bien vouloir prendre en considération cette suggestion. 

Sinon tout porterait à faire croire que vous encouragez le public à n'être focus que sur les dernières parutions  ce qui n'est pas très écolo ni très objectif. 

Sinon merci pour les super vidéo. 

Peace.",1,,
fGhcj-trQSA,Pourrais tu nous faire la différence entre le Samsung s21ultra et le Xiaomi mi11 ultra,1,,
fGhcj-trQSA,"Belle présentation, et bien, je suis plus pour le note 20 ultra",1,,
fGhcj-trQSA,slt tu es le meilleure tu peux tester le samsumg galaxie A40,1,,
fGhcj-trQSA,Client Samsung depuis 15 année.  Je suis très déçus d'avoir acheter le s21 ultra en 512 giga . Je l'est acheter pour cause de grosse utilisation de smartphone . Sur 16 giga de ram .  4 à 7 sont prit de base . Le téléphone surchauff pour un rien en visio ou quoi.  Le son n'est pas ouf . La batterie se vide rapidement . Et met du temps à se recharger . Je vous parle pas que il me dure 3 heures quand je joue à des jeux comme cod mobile en commençant à 100 pourcent de batterie . Une honte.  Sa sera mon dernier achat chez Samsung.  1600 euro une arnaque pour cette daube,1,,
fGhcj-trQSA,La disparition du slot SD est quand même une grosse regression... POur le reste le S21 Ultra est meilleur ou égale au S20 Ultra,0,,
fGhcj-trQSA,"Il n'y a pas à chier, le s21 ultra est supérieur à tout les niveaux et surtout l'autonomie est de loin meilleurs que le s20 ultra et de beaucoup.",0,,
fGhcj-trQSA,"Toujours aussi bonne tes vidéos et très objective.
 ",1,,
fGhcj-trQSA,"Par rapport au s20 ultra il a un écran qui est nettement meilleur et qu'en photos et vidéos aussi et l'autonomie est largement mieux et en plus il est comptible avec tous les spen de Samsung
Et en plus en vidéo il a des fonctionnalités inédit au s21 ultra  comme le mode réalisateur.
Il chauffe beaucoup moins et il est largement plus puissant.
Et la qualité de l'écran c'est le meilleur que j'ai vue jusqu'à présent. Concernant la vidéo le s21 ultra a un autofocus bien meilleur que le s20 ultra.",1,,
fGhcj-trQSA,"j'ai toujours pensé que le s20 ultra été un smartphone sortie a la va vite incomplet prototype prématuré la preuve le s21 ultra est en quelque sorte la version finale. et propose peut ou quelques améliorations ( pas négligeable) par rapport au  s20 ultra. le s21 ultra est le vrai  "" ULTRA "" que Samsung devait faire sortir avec la série des S20 ultra.",1,,
fGhcj-trQSA,"Je voit bcp plus de vidéo Galaxy note 20
 ultra vs Galaxy  21 ultra ... pourquoi pas toi ??",0,,
fGhcj-trQSA,"S20 ultra vs s21 ultra, ya pas photo",0,,
