,video_Id,comment,label
446,qXAIvg063SE,"Salut !
Pouvez-vous arrêter de regarder votre équipement génial avec l'œil d'un gars qui le récupère directement chez Apple ? ??... Non parce qu'à un moment ça se voit !...
POURQUOI NE PAS DIRE À VOS ABONNÉS :
- ""1500€ pour un vélo à 256 dd c'est pas un peu cher à payer pour le faire... RIEN""
- ""1500€ pour deux pauvres ports miteux et les deux autres en plus c'est 100€ chacun...""
*""1700€ pour tous les ports MAIS UNIQUEMENT et toujours 256 de JJ""
- ""pas un seul emplacement pour votre carte SD bien que vous payiez... apple oublie que tout le monde n'a pas un iphone 12 plus mais juste un appareil photo/apn/drone... ne serait-ce pas aussi une tentative pour eux de ' empêcher le consommateur d'augmenter ses capacités ?...""
- ""si tu veux du jaune c'est 200€ de plus que le prix plancher""
-""si vous voulez vous lancer dans le montage de vos vidéos comptez 1900€""...
bref, pourquoi ne dites-vous pas qu'Apple tente tout pour nous forcer à acheter aussi dans le cloud (et par la même occasion nos données) en brider le consommateur avec son ssd de 256 Go qui, ne l'oublions pas, c'est bien plus fragile et moins durable qu'un dd avec un plateau.. et je ne parle pas des réparations...
Bien sûr c'est génial le M1 mais informez aussi vos followers et éventuellement vos futurs acheteurs dont vous rêvez, de ces ""petites contraintes"" propres aux nouvelles toiles de l'équipe marketing pomme...

Merci

Et pour vos fans et ceux d'apple je suis utilisateur mac depuis 10 ans et je sais de quoi je parle",1.0
447,qXAIvg063SE,"J'ai vraiment l'impression que pour la puce M1 il faut absolument préciser le fait qu'il y a 16 cœurs Neural Engine. Genre c'est comme si dire ça accentue le truc encore plus ""ouf"" de la puce et sa puissance xD
Tout le monde ne sait pas que c'est utilisé pour l'intelligence artificielle et pour le grand public franchement je pense que c'est un peu inutile donc préciser un peu plus de trucs sur cette partie du processeur serait bien (mais bon, il faudra aussi préciser POURQUOI ce serait prenez ça dans un iMac grand public sachant que ben c'est pas professionnel)",1.0
448,qXAIvg063SE,Bonne vidéo. Ceux à qui il manque le logo sur le devant vous pouvez utiliser vos stickers à la place :D,0.0
449,qXAIvg063SE,"Allez, je craque, je m'abonne !",0.0
450,qXAIvg063SE,"trop cher pour rien, avec 1800 euros t'as un pc de dingue par rapport à un imac",0.0
451,qXAIvg063SE,"En ce qui me concerne, c'est de la merde. j'ai acheté un mac mini et
bien très déçu, d'après tous ses charlatans qui siègent sur Youtube,
la puce M1 est magnifique, c'est ci c'est ça, ben non désolé !!!
Impossible d'avoir le deuxième écran sans se déconnecter à chaque fois alors
reconnecté le câble HDMI, beaucoup d'applications qui traînent encore
patte, le système Apple est de plus en plus hermétique et s'isole de
bref, un désastre. Je suis retourné au PC ou au mot
les performances ne sont pas galvaudées comme chez Apple, une marque qui
fait de l'argent sur notre dos pour les utilisateurs de traitement
texte qui ne nécessite pas d'alimentation. Ce n'est ni sérieux ni digne
Youtubers qui font l'éloge de ces produits pour un rabais
d'Apple... évitez",1.0
452,qXAIvg063SE,"Merde mais où te situes-tu par rapport au processeur, certes c'est un peu grâce à ça mais la vitesse de lancement c'est surtout grâce au ssd",0.0
453,fGhcj-trQSA,Je vais acheter le s21 ultra pour Noël,0.0
454,fGhcj-trQSA,Je vais déjà commander le s20 ultra pour le prix c'est moins cher et je suis beaucoup vos vidéos,0.0
455,fGhcj-trQSA,Laquelle est-elle la meilleure ?,0.0
456,fGhcj-trQSA,"La mienne est la version Snapdragon la plus performante que les exynos, que vous avez oublié de mentionner.",0.0
457,fGhcj-trQSA,tu es le meilleur JB,0.0
458,fGhcj-trQSA,"Vous cassez nos balles avec 120htz, 8k... c'est tellement inutile.",0.0
459,fGhcj-trQSA,Salut j'ai un problème avec mon note 20ultra j'ai root et donc j'ai voulu rooter et là j'ai perdu le réseau sa ne prend plus le réseau merci de m'aider.,0.0
460,fGhcj-trQSA,bizzard moi j'ai vu une énorme différence entre le s20 ultra vs le s21 ultra la batterie du s20 ultra est moins bonne que celle du s21 ultra ! J'aimerais voir une comparaison entre le s21 ultra vs note 20 ultra !,1.0
461,fGhcj-trQSA,L'écran de mon ancien note 9 est fissuré. Arrête de me donner envie de dépenser de l'argent,0.0
462,fGhcj-trQSA,je t'aime,0.0
463,fGhcj-trQSA,"Super vidéo @TheiCollection !
Mais comme je le ferai pour tous les testeurs... J'aimerais que des vidéos soient faites 1 an plus tard pour montrer l'évolution d'un smartphone ultra premium par rapport à toutes les mises à jour et l'expérience logicielle.

Ce serait très rentable pour les consommateurs qui pourraient trouver judicieux d'acheter un produit phare une fois que son prix a un peu baissé et non à sa sortie, où il est souvent peu optimisé, notamment dans le cas d'Android...

Veuillez considérer cette suggestion.

Sinon, tout porterait à croire que vous incitez le public à ne se focaliser que sur les dernières sorties, ce qui n'est ni très vert ni très objectif.

Sinon merci pour la super vidéo.

Paix.",1.0
464,fGhcj-trQSA,Pourriez-vous nous dire la différence entre le Samsung s21ultra et le Xiaomi mi11 ultra,1.0
465,fGhcj-trQSA,"Belle présentation, ben moi je suis plus pour le note 20 ultra",1.0
466,fGhcj-trQSA,slt vous êtes le meilleur vous pouvez tester le samsumg galaxy A40,1.0
467,fGhcj-trQSA,Client Samsung depuis 15 ans. Je suis très déçu d'avoir acheté le s21 ultra en 512 giga. Je l'ai acheté en raison d'une utilisation intensive du smartphone. Sur 16 gigaoctets de ram. 4 à 7 sont basiques. Le téléphone surchauffe pour rien en vidéo ou quoi. Le son n'est pas ouf. La batterie se décharge rapidement. Et met du temps à se recharger. Je ne vous parle pas que cela me dure 3 heures quand je joue à des jeux comme la morue mobile en commençant à 100% de batterie. Une honte. Ce sera mon dernier achat chez Samsung. 1600 euro une arnaque pour cette merde,1.0
468,fGhcj-trQSA,"La disparition du slot SD est quand même une grosse régression... Pour le reste, le S21 Ultra est meilleur ou égal au S20 Ultra",0.0
469,fGhcj-trQSA,"Y'a pas de merde, le s21 ultra est supérieur à tous les niveaux et surtout l'autonomie est bien meilleure que le s20 ultra et de beaucoup.",0.0
470,fGhcj-trQSA,Toujours aussi bonnes tes vidéos et très objectives.,1.0
471,fGhcj-trQSA,"Comparé au s20 ultra il a un écran qui est bien meilleur et cela en photos et vidéos aussi et l'autonomie est bien meilleure et en plus il est compatible avec tous les spen Samsung
Et en plus de la vidéo, il dispose de nouvelles fonctionnalités dans le s21 ultra comme le mode réalisateur.
Il chauffe beaucoup moins et il est beaucoup plus puissant.
Et la qualité de l'écran est la meilleure que j'ai vue jusqu'à présent. Concernant la vidéo le s21 ultra a un autofocus bien meilleur que le s20 ultra.",1.0
472,fGhcj-trQSA,J'ai toujours pensé que le s20 ultra était un smartphone sorti rapidement prototype incomplet preuve prématurée que le s21 ultra est en quelque sorte la version finale. et propose peu ou pas d'améliorations (non négligeables) par rapport au s20 ultra. le s21 ultra est le véritable « ULTRA » que Samsung était censé sortir avec la série s20 ultra.,1.0
473,fGhcj-trQSA,"Je vois beaucoup plus de vidéos Galaxy note 20
 ultra vs Galaxy 21 ultra... pourquoi pas vous ??",0.0
474,fGhcj-trQSA,"S20 ultra vs s21 ultra, il n'y a pas de comparaison",0.0
475,fGhcj-trQSA,"Oui OUI toujours la même chose blabla bon sérieux à part promouvoir un truc pareil j'aime bien la détente ça coute que 1000 euros mais avec un peu de chance ça va foutre non mais sérieux honnêtement tu l'as payé au prix !! que vous avez en démo. Mais au fait vous êtes combien de gugus qui faites la même chose la seule chose que je vois dans tout ça c'est des conneries par ces marques samsung apple ect......... ... et vous, comme de bons petits soldats , fais ta promotion, c'est sûr, ça coûte moins cher qu'une bonne pub télé sur celle-ci, je vais fixer ces âges passés pour les gens pour qui 1000 euros représentent bien plus que ça",0.0
476,fGhcj-trQSA,"Bonjour :)
Ce serait super la même vidéo mais avec les bases ! S20 contre s21",1.0
477,fGhcj-trQSA,"Salut,

Super vidéo je viens de recevoir mon s21 ultra.

Petite question je ne sais pas si vous avez remarqué je me demande si c'est normal quand j'ai le son presque au max un léger craquement ?

Merci",1.0
478,fGhcj-trQSA,je,0.0
479,fGhcj-trQSA,"Belle vidéo comme toujours. Quelque chose me dérange, sur les différentes vidéos vues, on ne distingue plus le bouton bixby, je me trompe ou alors",1.0
480,fGhcj-trQSA,7:33 peu importe ce que tu as déjà avec tes caméras,0.0
481,fGhcj-trQSA,"1500 E et pas de chargeur de qui on se moque. L'écologie a bon dos, on est vraiment pris pour des chèvres. le s20 ultras était, je crois, mon dernier samsung.",0.0
482,fGhcj-trQSA,Le dos du S21 Ultra est en aluminium et non en verre il me semble...,0.0
483,fGhcj-trQSA,Bonjour comment pouvons-nous recharger le stylo s,0.0
484,fGhcj-trQSA,S21 Ultra Diiiiirect !!,0.0
485,fGhcj-trQSA,Le s20 ultra et bien mieux,0.0
486,fGhcj-trQSA,"Salut, peux-tu faire une comparaison du Note 20 ultra vs le s21 ultra ?",1.0
487,fGhcj-trQSA,Je veux un Huawei p40 pro,1.0
488,fGhcj-trQSA,La batterie s21 est meilleure que la s20,1.0
489,fGhcj-trQSA,Déjà le s20 ultra a battu l'iphone 12 pro en photo puis le s21 ultra,1.0
490,fGhcj-trQSA,J'ai le S20 ultra depuis sa sortie et je changerais pour le S22 ultra dans 1 an il n'y a pas beaucoup de différence par rapport au S21,1.0
491,fGhcj-trQSA,"Qui a un téléphone sans coque de nos jours, on ne voit pas le dos",0.0
492,fGhcj-trQSA,"A part le très beau design, ce n'est pas la peine d'investir dans le S21 à mon avis. C'est mieux Oppo Find X2 Pro ou OP 8 Pro",1.0
493,fGhcj-trQSA,Sur la batterie je ne sais pas comment vous pouvez tester ça car la batterie du S21 Ultra est beaucoup beaucoup plus endurante,1.0
494,fGhcj-trQSA,Super,0.0
495,fGhcj-trQSA,Vous parlez des ordures,0.0
496,fGhcj-trQSA,Le s21 est pas mal,0.0
497,fGhcj-trQSA,Je pense prendre le s 20 fe c'est bien t'es trop mignon,0.0
498,fGhcj-trQSA,"Le s21 ultra a-t-il une protection de base sur l'écran ? J'en avais un sur mon s10 plus et je le trouvais pratique, ça évitait d'en mettre un et de faire des bulles.",1.0
499,fGhcj-trQSA,"Je n'y comprenais rien, mais le simple fait d'écouter m'a fait me sentir plus sophistiqué.",0.0
500,fGhcj-trQSA,Mais du coup cela veut dire que le s21 ultra chargera moins vite ??,1.0
501,fGhcj-trQSA,"Bonjour, est-ce que ça vaut le coup pour moi de prendre le s21 ultra pour remplacer mon iPhone 7 plus ?",1.0
502,fGhcj-trQSA,Je n'étais pas très tenté par le S21 visuellement dans la pub mais ça change avec ta vidéo. Je voulais passer sous apple avec un Iphone12 pro mais je suis team samsung depuis le début mais il faut dire que la gamme galaxy dont je suis fan depuis le début est répétitive. Que faire ensuite resté sur android ou IOS :/ si vous pouviez me parler un peu de vos avis dans les commentaires. Je vous remercie,1.0
503,fGhcj-trQSA,"Le s-pen pro, avez-vous des informations dessus et sur le fait que Samsung travaillerait avec des sociétés tierces sur cet accessoire ? Il pourrait donc y en avoir plusieurs, 1 par entreprise.
Merci pour vos vidéos",1.0
504,fGhcj-trQSA,"Salut si tu prends le S21 S21+ S21 ultra par rapport à tes mains ou est-ce important pour toi ? Ne tenez pas le téléphone facilement, il fait chaud",1.0
505,fGhcj-trQSA,Personnellement le note 20 ultra est plus intéressant que le note 20 ultra. Le s21 je ne connais pas encore alors.....,1.0
506,fGhcj-trQSA,tu as une petite amie ??????,0.0
507,fGhcj-trQSA,Est-ce que les commentaires de la manette ps5 fonctionnent sur steam ?,0.0
508,fGhcj-trQSA,Lexynos va détrôner le muflier,0.0
509,fGhcj-trQSA,Quel est le nom du jeu auquel vous jouez dans la partie power is network ? ?,0.0
510,fGhcj-trQSA,Haaa bizarre plus de chargeur,1.0
511,fGhcj-trQSA,Bonjour je comment vas-tu je regarde toutes tes vidéos depuis puis 1 an j'aime toujours android mais j'achète un iPhone XS pour découvrir aois,0.0
512,fGhcj-trQSA,Super vidéo comme d'habitude ! Peux-tu me dire quel logiciel vidéo tu utilises pour tes montages ? Merci,1.0
513,fGhcj-trQSA,iphone 12 pro max vs s21 ultra,1.0
514,fGhcj-trQSA,Super vidéo pour regarder du bon boulot,0.0
515,fGhcj-trQSA,Vous ferez un s21 vs 12pro,1.0
516,fGhcj-trQSA,"Bonjour, j'adore vos vidéos à chaque fois que vous sortez une vidéo je la regarde.",0.0
517,fGhcj-trQSA,"Vous avez oublié l'un des points les plus importants, la batterie. Le nouveau processeur Exynos 2100 qui est bien plus performant, associé au mode adaptatif qui permet de passer de 11 Hz à 120 Hz selon l'affichage d'utilisation (ce que le S20 Ultra ne pouvait pas faire non plus), qui permet d'avoir une une autonomie bien meilleure que sur le S20 Ultra. Un point essentiel à souligner dans une telle vidéo comparative.",1.0
518,uEhbNmnVViE,j'adore le grand format j'envisage de m'acheter iphone 13 pro max et c'est mon premier iohone avant j'étais sur samsung tu m'as convaincu jb merci,0.0
519,uEhbNmnVViE,Pourtant le 12 pro est toujours à 1000€ mdr,0.0
520,uEhbNmnVViE,"Ils sont loin d'être à la dernière page après avoir passé 10 ans chez Apple il est temps de tourner la page, xiaomi est bien plus avancé",1.0
521,uEhbNmnVViE,Les iPhones à plus de 800€ qui ressemblent à des iPhone 5s sont horribles,0.0
522,uEhbNmnVViE,pas acheter un iPhone. sont tous pareils ils sont tous chers et en plus la batterie se décharge super vite. prends un Samsung. c'est le meilleur. Une interface vraiment cool et en plus sont très puissantes. et la batterie ne se décharge pas rapidement. alors pourquoi prendre un putain d'iphone ?,1.0
523,uEhbNmnVViE,Je suis passé de l'iPhone 7 à rien,0.0
524,uEhbNmnVViE,"Alors si vous aimez les iPhones, vous êtes du genre à mettre votre téléphone dans la poche de votre pantalon (entre autres) et vous vous souciez de votre santé (un argument qui détruit tous les autres à mon sens ; chacun a ses priorités ; la mienne est pour bien vivre le plus longtemps possible), la prostate pour les mecs, les ovaires pour les femmes etc… mais aussi et surtout à votre cerveau, sachant tous les soucis plus ou moins légitimes liés à la 5G, donc les 2 premiers modèles (SE/11) évoqués dans la vidéo sont PARFAITS, LARGEMENT SUFFISANTS en termes de performances pour vos besoins, plaisirs quotidiens. Pas de révolution majeure pour les modèles suivants à moins que vous ne soyez un geek, YouTuber sponsorisé par Apple ou un ventouse de la nouveauté qui aime se faire dépouiller de 1k+ euros chaque année… Cordialement",1.0
525,uEhbNmnVViE,SVP si vous pouviez faire pareil pour Samsung t le patron et serieux cole vos avis si je devais choisir je choisirais le carré 12c,1.0
526,uEhbNmnVViE,"Bonjour, pourriez-vous faire une vidéo comparative entre l'iPhone 12 et le 13 mini svp car les deux sont au même prix et je ne sais pas lequel prendre ! Merci d'avance",1.0
527,uEhbNmnVViE,Je veux un bon téléphone photo pour les réseaux c'est mieux l'iPhone 13 pro ou 12 pro max,1.0
528,uEhbNmnVViE,Moi avec mes 6s,0.0
529,uEhbNmnVViE,Bonjour l'iPhone 11 Pro n'est plus sur Apple pourquoi ?,1.0
530,uEhbNmnVViE,j'ai un iphone 8,0.0
531,uEhbNmnVViE,"Le club mobile iPhone 12 est bon marché 160 euros plus 32,90 pour un an de location",1.0
532,uEhbNmnVViE,Je viens de prendre le 12 sur mobile club,0.0
533,uEhbNmnVViE,"Bonjour j'hésite entre les xs, et pouvez vous me conseiller quel modèle svp entre les deux ?",1.0
534,uEhbNmnVViE,"Bonjour, c'est toujours un plaisir de regarder vos vidéos.
Pour Iphone 12 pro ? Qu'en penses-tu?",1.0
535,uEhbNmnVViE,Je tire les 6s à fond encore et encore bientôt les 12 mini normalement,0.0
536,uEhbNmnVViE,Mais quel est le meilleur entre le 12 pro max et le 13 pro ?,1.0
537,uEhbNmnVViE,https://youtu.be/7A3uvf3sn78,0.0
538,uEhbNmnVViE,https://youtu.be/7A3uvf3sn78,0.0
539,uEhbNmnVViE,Iphone 8+ a un iPhone 13 vraiment je suis surpris et très fier de mon achat mon iPhone va durer très longtemps !,1.0
540,uEhbNmnVViE,Je suis passé de l'ipod 6 à l'iphone 12 lol,0.0
541,uEhbNmnVViE,J'ai un iPhone 7 je pense que je vais essayer de prendre un 12 pro ou un 12 à l'occasion de préférence,0.0
542,uEhbNmnVViE,"Personnellement, cela va bientôt faire 2 mois que j'ai commandé un iPhone 13 pro chez Apple et ils me disent qu'ils ne sont pas encore en mesure de me le donner qu'il n'y a plus de stock.",1.0
543,uEhbNmnVViE,"C'est exactement ce dont j'avais besoin, merci beaucoup !! …. Et du coup ça passe en 13 pro (je remplace un Xr qui m'a apporté de grandes satisfactions toutes ces années)",0.0
544,uEhbNmnVViE,Il disait à l'époque pour l'iPhone 11 qu'il ne fallait pas abuser non plus à l'époque,0.0
545,uEhbNmnVViE,Les iPhone 11 Pro et 11 pro Max sont-ils toujours sur le marché ?,1.0
546,uEhbNmnVViE,"Je suis passé de l'iPhoneX à l'iPhone 13 mini et bien, ce petit bijou de puissance est élégant avec un appareil photo avec un grand angle aussi impressionnant. Et la batterie tient ces promesses malgré sa petite taille. Il rentre dans toutes les poches...",1.0
547,uEhbNmnVViE,J'ai. original,0.0
548,uEhbNmnVViE,"Votre vidéo est au top !
Je voudrais demander, je veux acheter un iPhone et je n'ai jamais eu d'iPhone mais j'hésite encore, si quelqu'un a de bons conseils s'il vous plaît (à part les minis)",1.0
549,uEhbNmnVViE,Non ios c'est une bouse,0.0
550,uEhbNmnVViE,C'est évident qu'entre le 12 et le 13 c'est mieux d'avoir le 13 (je compare notamment avec l'appareil photo et la batterie) mais entre le 12 pro et le 13 je n'arrive pas vraiment à choisir,0.0
551,uEhbNmnVViE,J'ai un iPhone XR et je ne sais pas lequel je vais prendre.,0.0
552,uEhbNmnVViE,du coup il vaut mieux prendre un iphone 12 mini ou un iphone 11 niveau batterie et performances,0.0
553,uEhbNmnVViE,J'ai acheté le 13 et j'ai fait reprendre mon 11 suite à ta vidéo ! J'ai hâte ;),0.0
554,uEhbNmnVViE,je vais choisir l'iphone 13 mini,0.0
555,uEhbNmnVViE,Je vais passer de 7plus à 12 j'espère ne pas regretter,0.0
556,uEhbNmnVViE,Très sévère avec l'iPhone 11 je trouve,0.0
557,uEhbNmnVViE,"Je viens de recevoir deux nouveaux iPhones, le 11 et le 13, et franchement le 11 est pas mal, et il a niveau autonomie !!!!
je ne reviens pas...",1.0
558,uEhbNmnVViE,Le meilleur iphone ? Achetez-en 13 au prix de seulement 2000 euros x),1.0
559,uEhbNmnVViE,"J'ai une question sur l'iPhone X ou XR
Est-ce toujours un produit intéressant ou pas du tout ?
Sinon très bonne vidéo très détaillée merci",1.0
560,uEhbNmnVViE,j'ai l'iphone 12mini c'est trop bien,0.0
561,uEhbNmnVViE,J'ai l'iPhone 11 en violet il est incr,0.0
562,uEhbNmnVViE,"J'ai l'iPhone 11 et franchement il tient très bien la batterie toute la journée, je l'ai depuis 6 mois",1.0
563,uEhbNmnVViE,"Si je passe du 7 au 11, dans tous les cas je serais content ?",0.0
564,uEhbNmnVViE,il a tout compris je veux trop l'iphone 13 pro pour son design !!,0.0
565,uEhbNmnVViE,J'ai un iPhone XS et je veux changer mon je ne sais pas quel iPhone choisir quelqu'un peut m'aider,0.0
566,uEhbNmnVViE,Nokia 3310 ;),0.0
567,uEhbNmnVViE,j'ai un iPhone XS Max et il me convient parfaitement il est rapide il est fluide ou niveaux de l'écran franchement il est bon il est vraiment top comme téléphone et puis la batterie va bien il tient super bien la batterie,1.0
568,uEhbNmnVViE,"Je suis sous xr mais ma batterie a baissé de 11% en 4 mois...Je voudrais un petit iPhone, mais je ne veux pas dépenser 600€. Alors on va me dire le se2020. Mais je continue de voir que la batterie est mauvaise… si quelqu'un peut m'aider s'il vous plaît",1.0
569,uEhbNmnVViE,J'ai l'iphone se et ça va super bien j'en suis super content,0.0
570,uEhbNmnVViE,Recommandez-vous le 11 pro max ?,0.0
571,uEhbNmnVViE,"Bonne vidéo ! Personnellement, j'ai opté pour le 12 en 128 Go et j'en suis très satisfait, design au top, performances de dingue.
Bon par contre dans ta vidéo quand tu compares le 12 et le 11, bon courage pour les 9500 mails affichés sur l'Iphone ! MDR",1.0
572,uEhbNmnVViE,J'ai besoin d'aide !! J'hésite entre l'iPhone XR et l'iPhone 12 mini mais je ne sais pas lequel prendre (disons que j'ai le 7),0.0
573,uEhbNmnVViE,Bonjour petite question j'ai un iPhone XS et je pourrais avoir un iPhone pro max 128go à 650 euros en revendant le mien ça vaut le coup à votre avis ? Ou mieux attendre le 14 l'année prochaine car je veux un écran plus grand merci.,1.0
574,uEhbNmnVViE,"Salut, ce serait bien si vous parliez d'iphones pour les pauvres, valent-ils toujours le coût à la fin de 2021-2022. XS/X/11Pro...",1.0
575,uEhbNmnVViE,"J'ai l'iPhone 12 mais personnellement il ne tient plus du tout la batterie, je l'ai depuis 11 mois et il est déjà à 89% de capacité max, je dois le recharger 2 fois par jour. Et j'ai entre 4 et 6 heures d'utilisation par jour donc je ne dirai pas non plus que j'ai une utilisation intensive
Pour ceux qui ont le 12 vous êtes dans le même cas ?",1.0
576,uEhbNmnVViE,Merci je sais maintenant que je veux l'iphone 11 pour Noël,0.0
577,uEhbNmnVViE,Salut! Je veux savoir lequel est le meilleur si je veux qu'il fasse des photos et des vidéos youtube. J'hésite entre l'iphone 12 pro ou l'iphone 13. Merci pour votre réponse,0.0
578,uEhbNmnVViE,Je vois tout le monde qui dit que je suis passé de l'iPhone 10 à ... je suis passé de l'iPhone 11 à .... alors que j'ai encore le 8,0.0
579,uEhbNmnVViE,Salut merci beaucoup pour votre vidéo je me suis acheté l'iPhone SE 2020 c'est une petite bombe merci de me conseiller big up à vous,0.0
580,uEhbNmnVViE,L'iPhone 12 pro vaut-il le coup par rapport au 12 ?,0.0
581,uEhbNmnVViE,"Excellente vidéo !
Pour ma part, j'ai le 12 mini depuis 1 an, mais la batterie n'est vraiment pas top du coup, je vais bientôt changer pour le classic 13 pro, pour sa taille qui reste correcte, pour son écran 120hz et sa batterie qui équivaut à la batterie de 12 pro max tout en gardant un format acceptable.",1.0
582,uEhbNmnVViE,Bonjour j'avais essayé l'iPhone 11 (128 giga) et je n'ai vraiment pas été déçu de la même qualité photo et vidéo et la batterie tient très bien aussi puis la batterie du 12 Pro Max (256 giga) wowww et depuis sa sortie le 13 Pro Max j'adore ouff pile de fou en tout cas merci pour ton retour bisou,1.0
583,rpPUi_OhQBU,J'en ai acheté un qui est sorti sur le xiaomi mi 11t une vraie misère complètement chargé à peine retiré du chargeur ils descendent tout seul sans rien toucher même avec mes réglages réglés pour qu'ils ne consomment pas trop de batterie ils se déchargent trop vite en plus jamais xiaomi vraiment déçu bon a fait ma pub mais en vrai c'est pas top,1.0
584,rpPUi_OhQBU,"C'est du haut de gamme, pas du milieu de gamme.",0.0
585,rpPUi_OhQBU,pour les photos je n'y connais rien mais je préfère celle de gauche plus claire plus claire moins floue mieux,0.0
586,rpPUi_OhQBU,"c'est une super marque dans laquelle je suis client depuis 2 ans maintenant, pour moi elle a toutes les chances de rattraper et de concurrencer Apple et Samsung dans les 10 prochaines années vu ce qu'elle propose avec une grande compétitivité prise et hors prix.",0.0
587,rpPUi_OhQBU,j'avais un xiaomi mais je n'ai jamais été fan je préfère l'iphone même si j'avoue le travail qu'ils font est remarquable,0.0
588,rpPUi_OhQBU,"Bonjour, j'ai actuellement un p30 pro, je veux quelque chose de nouveau, quelqu'un pourrait-il m'aider à faire un choix entre le 11t pro et le Samsung s21 ou le s20 fe. Merci de votre aide",1.0
589,rpPUi_OhQBU,"Attention tout de même à la charge rapide : plus on recharge vite une batterie lithium ion, plus on diminue sa durée de vie, à utiliser avec parcimonie pour ceux qui gardent leur téléphone quelques années.",1.0
590,rpPUi_OhQBU,tous vos tests sont uniquement basés sur les photos. Comment fonctionne le téléphone lui-même ? les options son système quelles sont les innovations ? tout le monde n'est pas intéressé par l'appareil photo,1.0
591,rpPUi_OhQBU,Le dos est en verre et non en plastique !,1.0
592,rpPUi_OhQBU,"Le nombre de Mpx ne définit pas la qualité du capteur.
Les capteurs du téléphone sont minuscules, tout comme ses photosites. Plus vous augmentez le nombre de MxP, plus vos photosites sont petits et votre image dégradée.
Heureusement ils ont inventé le pixel binding permettant de créer 1 meilleur pixel à partir de 4 pixels.",1.0
593,rpPUi_OhQBU,"700€ !? Xiaomi a pris la grosse tête pour vendre du vent : Refroidissement problématique. Le poids, en revanche, un gros point négatif n'est pas évoqué..., l'absence de véritable stabilisation optique, voire de zoom optique, des capteurs secondaires inutiles, pas d'étanchéité...
Qui se soucie de 120 Hz sur un écran d'ordinateur portable si vous ne pouvez rien voir au soleil ! le 1000nits promet son en fait 840... et beaucoup moins en mode normal
à 700€ je cherche encore où est la bonne affaire ? !
Le youtubeur a intérêt à toucher sa commission de Vivo... un X60/70 de base c'est mieux !
Idem avec le Realme GT Master Explorer, 200 balles moins chères !",1.0
594,rpPUi_OhQBU,"Bonjour, super vidéo, ça m'a aidé à choisir mon téléphone ! mais pouvez-vous me dire s'il est étanche ?? Je vous remercie",0.0
595,rpPUi_OhQBU,Les xiaomi sont super smarthphone mais le problème majeur c'est la solidité étant un android regular j'ai laissé xiaomi pour iphone juste pour la solidité,1.0
596,rpPUi_OhQBU,"Chalut,
Quel est le haut de gamme Xiaomi en ce moment ?
Doit-on en attendre un pour Noël ?
Je suis sur P30 Pro, je l'adore surtout son autonomie et à l'époque c'était le méga haut de gamme, je ne change pas de téléphone tous les 6 mois mais tous les 2/2,5 ans et donc je n'ai pas les moyens -gamme :D",1.0
597,rpPUi_OhQBU,"Il faut vraiment être pigeon pour mettre plus de 100 balles dans un nouveau smartphone qui ne sera plus compatible internet d'ici quelques années !!
 Mais bon, quand je vois comment ils ont renouvelé le parc automobile avec des diesel blindés avec de l'électronique pourrie et irréparable qui pollue, et des véhicules électriques qui pèsent 2 tonnes avec des émissions zéro marquées !!!
 Ok, stupide côté pigeon, il y en a beaucoup.... cette planète est morte !",0.0
598,rpPUi_OhQBU,Vous devriez tester le mi 10 T pro,1.0
599,rpPUi_OhQBU,"génial ces téléphones, nous choisissons ces fonds d'écran animés ou non Android est poussé au fond de ces possibilités. C'est très bien géré. J'ai pu faire des photos et vidéo ce week-end et franchement elles sont top. chargement sans fil? il a l'air pas mal du tout",1.0
600,rpPUi_OhQBU,Bien payé par Xiaomi j'espère.!!lol j'ai un xiaomi 8 ils ont fait de gros changements par rapport à avant même si je déconseille de prendre leurs portables. Le vrai problème de Xiaomi est les longues mises à jour ennuyeuses et les petits beugs par la suite. Pas la mer à boire mais bon !! Autre point noir surement un logiciel d'espionnage faisant face à tous leurs matériels Bienvenue en Chine !! MDR,1.0
601,rpPUi_OhQBU,"Merci beaucoup pour votre vidéo =)§
Alors entre le 11T pro ou le MI 11i lequel faut-il ?",1.0
602,rpPUi_OhQBU,C'est mieux le mi11t ou le mi11 ? Par défaut je dirai le mi11 (plus beau etc) mais jsp.,1.0
603,rpPUi_OhQBU,"C'était plutôt bien...mais ça revient à l'expéditeur car impossible de lancer Android auto dans la voiture si le téléphone a une SIM (sans la sim, ça démarre bien)...",1.0
604,rpPUi_OhQBU,"Excellent smartphone, juste beaucoup trop grand et trop encombrant pour moi Je recherche un smartphone avec les mêmes caractéristiques techniques mais une taille beaucoup plus petite.",0.0
605,rpPUi_OhQBU,Vous êtes de plus en plus pro,0.0
606,rpPUi_OhQBU,Je trouve qu'une recharge de 65 watts est déjà juste pour la longévité d'une batterie.,0.0
607,rpPUi_OhQBU,"Donc super smartphone. Mais bon, je vais prendre le redmi note 10s, ça me suffit amplement. S'est dommage mais ce smartphone pour moi est inutile en plus à 600 euros. Pas d'intérêt.",0.0
608,rpPUi_OhQBU,"C'est un 8G du Ram o 6 ?
256 Go ?",1.0
609,rpPUi_OhQBU,"Bonjour, je voudrais savoir si ce téléphone est quadribande ?",1.0
